@TEMPLATE,@TYPE,@ALLOWAUTOMATICDELETION,@NAME,@DESCRIPTION,@VALIDATED,@EXPORTFLAG,@UNIQUEIDENTIFIER,@DATEVALIDATED,@WHENCREATED,@WHENUPDATED,RCABOVEOBJECT@UNIQUEIDENTIFIER,RCABOVEOBJECT@ANYOBJECTDESTINATION,RCBELOWOBJECT@UNIQUEIDENTIFIER,RCBELOWOBJECT@ANYOBJECTDESTINATION,RCWHOCREATEDTOUSER@UNIQUEIDENTIFIER,RCWHOOWNSTOUSER@UNIQUEIDENTIFIER,RCWHOUPDATEDTOUSER@UNIQUEIDENTIFIER
0,,0,,,0,0,2cf061f55dcf11ec8107000d3a02ed0d,1899-12-30T00:00:00,2021-12-15T17:48:15,2021-12-15T17:48:15,2a1be77e23fd11dc87cb00059a3c7800,TAMDOMAIN,2cf061f65dcf11ec8107000d3a02ed0d,TMFSUBDOMAIN,DFREED,DFREED,DFREED
0,,0,,,0,0,2cf061f85dcf11ec8107000d3a02ed0d,1899-12-30T00:00:00,2021-12-15T17:48:15,2021-12-15T17:48:15,271efcfde24d11e392b26817294aebff,TAMDOMAIN,2cf061f95dcf11ec8107000d3a02ed0d,TMFSUBDOMAIN,DFREED,DFREED,DFREED
0,,0,,,0,0,2cf061fb5dcf11ec8107000d3a02ed0d,1899-12-30T00:00:00,2021-12-15T17:48:15,2021-12-15T17:48:15,271efcfde24d11e392b26817294aebff,TAMDOMAIN,2cf061fc5dcf11ec8107000d3a02ed0d,TMFSUBDOMAIN,DFREED,DFREED,DFREED
0,,0,,,0,0,2cf061fe5dcf11ec8107000d3a02ed0d,1899-12-30T00:00:00,2021-12-15T17:48:15,2021-12-15T17:48:15,271efcfde24d11e392b26817294aebff,TAMDOMAIN,2cf061ff5dcf11ec8107000d3a02ed0d,TMFSUBDOMAIN,DFREED,DFREED,DFREED
0,,0,,,0,0,2cf062015dcf11ec8107000d3a02ed0d,1899-12-30T00:00:00,2021-12-15T17:48:15,2021-12-15T17:48:15,271efcfde24d11e392b26817294aebff,TAMDOMAIN,2cf062025dcf11ec8107000d3a02ed0d,TMFSUBDOMAIN,DFREED,DFREED,DFREED
0,,0,,,0,0,2cf062045dcf11ec8107000d3a02ed0d,1899-12-30T00:00:00,2021-12-15T17:48:15,2021-12-15T17:48:15,271efcfde24d11e392b26817294aebff,TAMDOMAIN,2cf062055dcf11ec8107000d3a02ed0d,TMFSUBDOMAIN,DFREED,DFREED,DFREED
0,,0,,,0,0,2cf062075dcf11ec8107000d3a02ed0d,1899-12-30T00:00:00,2021-12-15T17:48:15,2021-12-15T17:48:15,271efcfde24d11e392b26817294aebff,TAMDOMAIN,2cf062085dcf11ec8107000d3a02ed0d,TMFSUBDOMAIN,DFREED,DFREED,DFREED
0,,0,,,0,0,2cf0620a5dcf11ec8107000d3a02ed0d,1899-12-30T00:00:00,2021-12-15T17:48:15,2021-12-15T17:48:15,271efcfde24d11e392b26817294aebff,TAMDOMAIN,2cf0620b5dcf11ec8107000d3a02ed0d,TMFSUBDOMAIN,DFREED,DFREED,DFREED
0,,0,,,0,0,2cf0620d5dcf11ec8107000d3a02ed0d,1899-12-30T00:00:00,2021-12-15T17:48:15,2021-12-15T17:48:15,271efcfde24d11e392b26817294aebff,TAMDOMAIN,2cf0620e5dcf11ec8107000d3a02ed0d,TMFSUBDOMAIN,DFREED,DFREED,DFREED
0,,0,,,0,0,2cf062105dcf11ec8107000d3a02ed0d,1899-12-30T00:00:00,2021-12-15T17:48:16,2021-12-15T17:48:16,271efcfde24d11e392b26817294aebff,TAMDOMAIN,2cf062115dcf11ec8107000d3a02ed0d,TMFSUBDOMAIN,DFREED,DFREED,DFREED
0,,0,,,0,0,2cf062135dcf11ec8107000d3a02ed0d,1899-12-30T00:00:00,2021-12-15T17:48:16,2021-12-15T17:48:16,271efcfde24d11e392b26817294aebff,TAMDOMAIN,2cf062145dcf11ec8107000d3a02ed0d,TMFSUBDOMAIN,DFREED,DFREED,DFREED
0,,0,,,0,0,2cf062165dcf11ec8107000d3a02ed0d,1899-12-30T00:00:00,2021-12-15T17:48:16,2021-12-15T17:48:16,271efcfde24d11e392b26817294aebff,TAMDOMAIN,2cf062175dcf11ec8107000d3a02ed0d,TMFSUBDOMAIN,DFREED,DFREED,DFREED
0,,0,,,0,0,2cf062195dcf11ec8107000d3a02ed0d,1899-12-30T00:00:00,2021-12-15T17:48:16,2021-12-15T17:48:16,271efcfde24d11e392b26817294aebff,TAMDOMAIN,2cf0621a5dcf11ec8107000d3a02ed0d,TMFSUBDOMAIN,DFREED,DFREED,DFREED
0,,0,,,0,0,2cf0621c5dcf11ec8107000d3a02ed0d,1899-12-30T00:00:00,2021-12-15T17:48:16,2021-12-15T17:48:16,271efcfde24d11e392b26817294aebff,TAMDOMAIN,2cf0621d5dcf11ec8107000d3a02ed0d,TMFSUBDOMAIN,DFREED,DFREED,DFREED
0,,0,,,0,0,2cf0621f5dcf11ec8107000d3a02ed0d,1899-12-30T00:00:00,2021-12-15T17:48:16,2021-12-15T17:48:16,271efcfde24d11e392b26817294aebff,TAMDOMAIN,2cf062205dcf11ec8107000d3a02ed0d,TMFSUBDOMAIN,DFREED,DFREED,DFREED
0,,0,,,0,0,2cf062225dcf11ec8107000d3a02ed0d,1899-12-30T00:00:00,2021-12-15T17:48:16,2021-12-15T17:48:16,271efcfde24d11e392b26817294aebff,TAMDOMAIN,2cf062235dcf11ec8107000d3a02ed0d,TMFSUBDOMAIN,DFREED,DFREED,DFREED
0,,0,,,0,0,2cf062255dcf11ec8107000d3a02ed0d,1899-12-30T00:00:00,2021-12-15T17:48:16,2021-12-15T17:48:16,271efcfde24d11e392b26817294aebff,TAMDOMAIN,2cf062265dcf11ec8107000d3a02ed0d,TMFSUBDOMAIN,DFREED,DFREED,DFREED
0,,0,,,0,0,2cf0622a5dcf11ec8107000d3a02ed0d,1899-12-30T00:00:00,2021-12-15T17:48:16,2021-12-15T17:48:16,271efcfde24d11e392b26817294aebff,TAMDOMAIN,2cf0622b5dcf11ec8107000d3a02ed0d,TMFSUBDOMAIN,DFREED,DFREED,DFREED
0,,0,,,0,0,2cf0622f5dcf11ec8107000d3a02ed0d,1899-12-30T00:00:00,2021-12-15T17:48:16,2021-12-15T17:48:16,271efcfde24d11e392b26817294aebff,TAMDOMAIN,2cf062305dcf11ec8107000d3a02ed0d,TMFSUBDOMAIN,DFREED,DFREED,DFREED
0,,0,,,0,0,2cf062325dcf11ec8107000d3a02ed0d,1899-12-30T00:00:00,2021-12-15T17:48:16,2021-12-15T17:48:16,bd2c887c815f11db9401000e3573f0d3,TAMDOMAIN,2cf062335dcf11ec8107000d3a02ed0d,TMFSUBDOMAIN,DFREED,DFREED,DFREED
0,,0,,,0,0,2cf062355dcf11ec8107000d3a02ed0d,1899-12-30T00:00:00,2021-12-15T17:48:16,2021-12-15T17:48:16,bd2c887c815f11db9401000e3573f0d3,TAMDOMAIN,2cf062365dcf11ec8107000d3a02ed0d,TMFSUBDOMAIN,DFREED,DFREED,DFREED
0,,0,,,0,0,2cf062385dcf11ec8107000d3a02ed0d,1899-12-30T00:00:00,2021-12-15T17:48:17,2021-12-15T17:48:17,bd2c887c815f11db9401000e3573f0d3,TAMDOMAIN,2cf062395dcf11ec8107000d3a02ed0d,TMFSUBDOMAIN,DFREED,DFREED,DFREED
0,,0,,,0,0,2cf0623b5dcf11ec8107000d3a02ed0d,1899-12-30T00:00:00,2021-12-15T17:48:17,2021-12-15T17:48:17,bd2c887c815f11db9401000e3573f0d3,TAMDOMAIN,2cf0623c5dcf11ec8107000d3a02ed0d,TMFSUBDOMAIN,DFREED,DFREED,DFREED
0,,0,,,0,0,2cf0623e5dcf11ec8107000d3a02ed0d,1899-12-30T00:00:00,2021-12-15T17:48:17,2021-12-15T17:48:17,bd2c887c815f11db9401000e3573f0d3,TAMDOMAIN,2cf0623f5dcf11ec8107000d3a02ed0d,TMFSUBDOMAIN,DFREED,DFREED,DFREED
0,,0,,,0,0,2cf062415dcf11ec8107000d3a02ed0d,1899-12-30T00:00:00,2021-12-15T17:48:17,2021-12-15T17:48:17,bd2c887c815f11db9401000e3573f0d3,TAMDOMAIN,2cf062425dcf11ec8107000d3a02ed0d,TMFSUBDOMAIN,DFREED,DFREED,DFREED
0,,0,,,0,0,2cf062445dcf11ec8107000d3a02ed0d,1899-12-30T00:00:00,2021-12-15T17:48:17,2021-12-15T17:48:17,bd2c887c815f11db9401000e3573f0d3,TAMDOMAIN,2cf062455dcf11ec8107000d3a02ed0d,TMFSUBDOMAIN,DFREED,DFREED,DFREED
0,,0,,,0,0,2cf062475dcf11ec8107000d3a02ed0d,1899-12-30T00:00:00,2021-12-15T17:48:17,2021-12-15T17:48:17,bd2c887c815f11db9401000e3573f0d3,TAMDOMAIN,2cf062485dcf11ec8107000d3a02ed0d,TMFSUBDOMAIN,DFREED,DFREED,DFREED
0,,0,,,0,0,2cf0624a5dcf11ec8107000d3a02ed0d,1899-12-30T00:00:00,2021-12-15T17:48:17,2021-12-15T17:48:17,bd2c887c815f11db9401000e3573f0d3,TAMDOMAIN,2cf0624b5dcf11ec8107000d3a02ed0d,TMFSUBDOMAIN,DFREED,DFREED,DFREED
0,,0,,,0,0,2cf0624d5dcf11ec8107000d3a02ed0d,1899-12-30T00:00:00,2021-12-15T17:48:17,2021-12-15T17:48:17,bd2c887c815f11db9401000e3573f0d3,TAMDOMAIN,2cf0624e5dcf11ec8107000d3a02ed0d,TMFSUBDOMAIN,DFREED,DFREED,DFREED
0,,0,,,0,0,2cf062505dcf11ec8107000d3a02ed0d,1899-12-30T00:00:00,2021-12-15T17:48:17,2021-12-15T17:48:17,bd2c887c815f11db9401000e3573f0d3,TAMDOMAIN,2cf062515dcf11ec8107000d3a02ed0d,TMFSUBDOMAIN,DFREED,DFREED,DFREED
0,,0,,,0,0,2cf062535dcf11ec8107000d3a02ed0d,1899-12-30T00:00:00,2021-12-15T17:48:17,2021-12-15T17:48:17,bd2c887c815f11db9401000e3573f0d3,TAMDOMAIN,2cf062545dcf11ec8107000d3a02ed0d,TMFSUBDOMAIN,DFREED,DFREED,DFREED
0,,0,,,0,0,2cf062565dcf11ec8107000d3a02ed0d,1899-12-30T00:00:00,2021-12-15T17:48:17,2021-12-15T17:48:17,bd2c887c815f11db9401000e3573f0d3,TAMDOMAIN,2cf062575dcf11ec8107000d3a02ed0d,TMFSUBDOMAIN,DFREED,DFREED,DFREED
0,,0,,,0,0,2cf062595dcf11ec8107000d3a02ed0d,1899-12-30T00:00:00,2021-12-15T17:48:17,2021-12-15T17:48:17,bd2c887c815f11db9401000e3573f0d3,TAMDOMAIN,2cf0625a5dcf11ec8107000d3a02ed0d,TMFSUBDOMAIN,DFREED,DFREED,DFREED
0,,0,,,0,0,2cf0625c5dcf11ec8107000d3a02ed0d,1899-12-30T00:00:00,2021-12-15T17:48:17,2021-12-15T17:48:17,bd2c887c815f11db9401000e3573f0d3,TAMDOMAIN,2cf0625d5dcf11ec8107000d3a02ed0d,TMFSUBDOMAIN,DFREED,DFREED,DFREED
0,,0,,,0,0,2cf0625f5dcf11ec8107000d3a02ed0d,1899-12-30T00:00:00,2021-12-15T17:48:17,2021-12-15T17:48:17,bd2c887c815f11db9401000e3573f0d3,TAMDOMAIN,2cf062605dcf11ec8107000d3a02ed0d,TMFSUBDOMAIN,DFREED,DFREED,DFREED
0,,0,,,0,0,2cf062625dcf11ec8107000d3a02ed0d,1899-12-30T00:00:00,2021-12-15T17:48:18,2021-12-15T17:48:18,bd2c887c815f11db9401000e3573f0d3,TAMDOMAIN,2cf062635dcf11ec8107000d3a02ed0d,TMFSUBDOMAIN,DFREED,DFREED,DFREED
0,,0,,,0,0,2cf062655dcf11ec8107000d3a02ed0d,1899-12-30T00:00:00,2021-12-15T17:48:18,2021-12-15T17:48:18,bd2c887c815f11db9401000e3573f0d3,TAMDOMAIN,2cf062665dcf11ec8107000d3a02ed0d,TMFSUBDOMAIN,DFREED,DFREED,DFREED
0,,0,,,0,0,2cf062685dcf11ec8107000d3a02ed0d,1899-12-30T00:00:00,2021-12-15T17:48:18,2021-12-15T17:48:18,bd2c887c815f11db9401000e3573f0d3,TAMDOMAIN,2cf062695dcf11ec8107000d3a02ed0d,TMFSUBDOMAIN,DFREED,DFREED,DFREED
0,,0,,,0,0,2cf0626b5dcf11ec8107000d3a02ed0d,1899-12-30T00:00:00,2021-12-15T17:48:18,2021-12-15T17:48:18,bd2c887c815f11db9401000e3573f0d3,TAMDOMAIN,2cf0626c5dcf11ec8107000d3a02ed0d,TMFSUBDOMAIN,DFREED,DFREED,DFREED
0,,0,,,0,0,2cf0626e5dcf11ec8107000d3a02ed0d,1899-12-30T00:00:00,2021-12-15T17:48:18,2021-12-15T17:48:18,bd2c887c815f11db9401000e3573f0d3,TAMDOMAIN,2cf0626f5dcf11ec8107000d3a02ed0d,TMFSUBDOMAIN,DFREED,DFREED,DFREED
0,,0,,,0,0,2cf062715dcf11ec8107000d3a02ed0d,1899-12-30T00:00:00,2021-12-15T17:48:18,2021-12-15T17:48:18,bd2c887c815f11db9401000e3573f0d3,TAMDOMAIN,2cf062725dcf11ec8107000d3a02ed0d,TMFSUBDOMAIN,DFREED,DFREED,DFREED
0,,0,,,0,0,2cf062745dcf11ec8107000d3a02ed0d,1899-12-30T00:00:00,2021-12-15T17:48:18,2021-12-15T17:48:18,bd2c887c815f11db9401000e3573f0d3,TAMDOMAIN,2cf062755dcf11ec8107000d3a02ed0d,TMFSUBDOMAIN,DFREED,DFREED,DFREED
0,,0,,,0,0,2cf062775dcf11ec8107000d3a02ed0d,1899-12-30T00:00:00,2021-12-15T17:48:18,2021-12-15T17:48:18,bd2c887c815f11db9401000e3573f0d3,TAMDOMAIN,2cf062785dcf11ec8107000d3a02ed0d,TMFSUBDOMAIN,DFREED,DFREED,DFREED
0,,0,,,0,0,2cf0627a5dcf11ec8107000d3a02ed0d,1899-12-30T00:00:00,2021-12-15T17:48:18,2021-12-15T17:48:18,bd2c887c815f11db9401000e3573f0d3,TAMDOMAIN,2cf0627b5dcf11ec8107000d3a02ed0d,TMFSUBDOMAIN,DFREED,DFREED,DFREED
0,,0,,,0,0,2cf0627d5dcf11ec8107000d3a02ed0d,1899-12-30T00:00:00,2021-12-15T17:48:18,2021-12-15T17:48:18,bd2c887c815f11db9401000e3573f0d3,TAMDOMAIN,2cf0627e5dcf11ec8107000d3a02ed0d,TMFSUBDOMAIN,DFREED,DFREED,DFREED
0,,0,,,0,0,2cf062805dcf11ec8107000d3a02ed0d,1899-12-30T00:00:00,2021-12-15T17:48:18,2021-12-15T17:48:18,bd2c887c815f11db9401000e3573f0d3,TAMDOMAIN,2cf062815dcf11ec8107000d3a02ed0d,TMFSUBDOMAIN,DFREED,DFREED,DFREED
0,,0,,,0,0,2cf062835dcf11ec8107000d3a02ed0d,1899-12-30T00:00:00,2021-12-15T17:48:18,2021-12-15T17:48:18,bd2c887c815f11db9401000e3573f0d3,TAMDOMAIN,2cf062845dcf11ec8107000d3a02ed0d,TMFSUBDOMAIN,DFREED,DFREED,DFREED
0,,0,,,0,0,2cf062865dcf11ec8107000d3a02ed0d,1899-12-30T00:00:00,2021-12-15T17:48:18,2021-12-15T17:48:18,bd2c887c815f11db9401000e3573f0d3,TAMDOMAIN,2cf062875dcf11ec8107000d3a02ed0d,TMFSUBDOMAIN,DFREED,DFREED,DFREED
0,,0,,,0,0,2cf062895dcf11ec8107000d3a02ed0d,1899-12-30T00:00:00,2021-12-15T17:48:19,2021-12-15T17:48:19,bd2c887c815f11db9401000e3573f0d3,TAMDOMAIN,2cf0628a5dcf11ec8107000d3a02ed0d,TMFSUBDOMAIN,DFREED,DFREED,DFREED
0,,0,,,0,0,2cf0628c5dcf11ec8107000d3a02ed0d,1899-12-30T00:00:00,2021-12-15T17:48:19,2021-12-15T17:48:19,bd2c887c815f11db9401000e3573f0d3,TAMDOMAIN,2cf0628d5dcf11ec8107000d3a02ed0d,TMFSUBDOMAIN,DFREED,DFREED,DFREED
0,,0,,,0,0,2cf0628f5dcf11ec8107000d3a02ed0d,1899-12-30T00:00:00,2021-12-15T17:48:19,2021-12-15T17:48:19,bd2c887c815f11db9401000e3573f0d3,TAMDOMAIN,2cf062905dcf11ec8107000d3a02ed0d,TMFSUBDOMAIN,DFREED,DFREED,DFREED
0,,0,,,0,0,2cf062925dcf11ec8107000d3a02ed0d,1899-12-30T00:00:00,2021-12-15T17:48:19,2021-12-15T17:48:19,bd2c887c815f11db9401000e3573f0d3,TAMDOMAIN,2cf062935dcf11ec8107000d3a02ed0d,TMFSUBDOMAIN,DFREED,DFREED,DFREED
0,,0,,,0,0,2cf062955dcf11ec8107000d3a02ed0d,1899-12-30T00:00:00,2021-12-15T17:48:19,2021-12-15T17:48:19,bd2c887c815f11db9401000e3573f0d3,TAMDOMAIN,2cf062965dcf11ec8107000d3a02ed0d,TMFSUBDOMAIN,DFREED,DFREED,DFREED
0,,0,,,0,0,2cf062985dcf11ec8107000d3a02ed0d,1899-12-30T00:00:00,2021-12-15T17:48:19,2021-12-15T17:48:19,bd2c887c815f11db9401000e3573f0d3,TAMDOMAIN,2cf062995dcf11ec8107000d3a02ed0d,TMFSUBDOMAIN,DFREED,DFREED,DFREED
0,,0,,,0,0,2cf0629b5dcf11ec8107000d3a02ed0d,1899-12-30T00:00:00,2021-12-15T17:48:19,2021-12-15T17:48:19,bd2c887c815f11db9401000e3573f0d3,TAMDOMAIN,2cf0629c5dcf11ec8107000d3a02ed0d,TMFSUBDOMAIN,DFREED,DFREED,DFREED
0,,0,,,0,0,2cf0629e5dcf11ec8107000d3a02ed0d,1899-12-30T00:00:00,2021-12-15T17:48:19,2021-12-15T17:48:19,bd2c887c815f11db9401000e3573f0d3,TAMDOMAIN,2cf0629f5dcf11ec8107000d3a02ed0d,TMFSUBDOMAIN,DFREED,DFREED,DFREED
0,,0,,,0,0,2cf062a15dcf11ec8107000d3a02ed0d,1899-12-30T00:00:00,2021-12-15T17:48:19,2021-12-15T17:48:19,bd2c887c815f11db9401000e3573f0d3,TAMDOMAIN,2cf062a25dcf11ec8107000d3a02ed0d,TMFSUBDOMAIN,DFREED,DFREED,DFREED
0,,0,,,0,0,2cf062a45dcf11ec8107000d3a02ed0d,1899-12-30T00:00:00,2021-12-15T17:48:19,2021-12-15T17:48:19,bd2c887c815f11db9401000e3573f0d3,TAMDOMAIN,2cf062a55dcf11ec8107000d3a02ed0d,TMFSUBDOMAIN,DFREED,DFREED,DFREED
0,,0,,,0,0,2cf062a75dcf11ec8107000d3a02ed0d,1899-12-30T00:00:00,2021-12-15T17:48:19,2021-12-15T17:48:19,bd2c887c815f11db9401000e3573f0d3,TAMDOMAIN,2cf062a85dcf11ec8107000d3a02ed0d,TMFSUBDOMAIN,DFREED,DFREED,DFREED
0,,0,,,0,0,2cf062aa5dcf11ec8107000d3a02ed0d,1899-12-30T00:00:00,2021-12-15T17:48:19,2021-12-15T17:48:19,20ff99ff5dcf11ec8107000d3a02ed0d,TAMDOMAIN,2cf062ab5dcf11ec8107000d3a02ed0d,TMFSUBDOMAIN,DFREED,DFREED,DFREED
0,,0,,,0,0,2cf062ad5dcf11ec8107000d3a02ed0d,1899-12-30T00:00:00,2021-12-15T17:48:19,2021-12-15T17:48:19,20ff99ff5dcf11ec8107000d3a02ed0d,TAMDOMAIN,2cf062ae5dcf11ec8107000d3a02ed0d,TMFSUBDOMAIN,DFREED,DFREED,DFREED
0,,0,,,0,0,2cf062b05dcf11ec8107000d3a02ed0d,1899-12-30T00:00:00,2021-12-15T17:48:19,2021-12-15T17:48:19,20ff99ff5dcf11ec8107000d3a02ed0d,TAMDOMAIN,2cf062b15dcf11ec8107000d3a02ed0d,TMFSUBDOMAIN,DFREED,DFREED,DFREED
0,,0,,,0,0,2cf062b35dcf11ec8107000d3a02ed0d,1899-12-30T00:00:00,2021-12-15T17:48:20,2021-12-15T17:48:20,20ff99ff5dcf11ec8107000d3a02ed0d,TAMDOMAIN,2cf062b45dcf11ec8107000d3a02ed0d,TMFSUBDOMAIN,DFREED,DFREED,DFREED
0,,0,,,0,0,2cf062bc5dcf11ec8107000d3a02ed0d,1899-12-30T00:00:00,2021-12-15T17:48:20,2021-12-15T17:48:20,20ff99ff5dcf11ec8107000d3a02ed0d,TAMDOMAIN,2cf062bd5dcf11ec8107000d3a02ed0d,TMFSUBDOMAIN,DFREED,DFREED,DFREED
0,,0,,,0,0,2cf062bf5dcf11ec8107000d3a02ed0d,1899-12-30T00:00:00,2021-12-15T17:48:20,2021-12-15T17:48:20,20ff99ff5dcf11ec8107000d3a02ed0d,TAMDOMAIN,2cf062c05dcf11ec8107000d3a02ed0d,TMFSUBDOMAIN,DFREED,DFREED,DFREED
0,,0,,,0,0,2cf062c85dcf11ec8107000d3a02ed0d,1899-12-30T00:00:00,2021-12-15T17:48:20,2021-12-15T17:48:20,20ff99ff5dcf11ec8107000d3a02ed0d,TAMDOMAIN,2cf062c95dcf11ec8107000d3a02ed0d,TMFSUBDOMAIN,DFREED,DFREED,DFREED
0,,0,,,0,0,2cf062cb5dcf11ec8107000d3a02ed0d,1899-12-30T00:00:00,2021-12-15T17:48:20,2021-12-15T17:48:20,20ff99ff5dcf11ec8107000d3a02ed0d,TAMDOMAIN,2cf062cc5dcf11ec8107000d3a02ed0d,TMFSUBDOMAIN,DFREED,DFREED,DFREED
0,,0,,,0,0,2cf062d45dcf11ec8107000d3a02ed0d,1899-12-30T00:00:00,2021-12-15T17:48:20,2021-12-15T17:48:20,20ff99ff5dcf11ec8107000d3a02ed0d,TAMDOMAIN,2cf062d55dcf11ec8107000d3a02ed0d,TMFSUBDOMAIN,DFREED,DFREED,DFREED
0,,0,,,0,0,2cf062d75dcf11ec8107000d3a02ed0d,1899-12-30T00:00:00,2021-12-15T17:48:20,2021-12-15T17:48:20,20ff99ff5dcf11ec8107000d3a02ed0d,TAMDOMAIN,2cf062d85dcf11ec8107000d3a02ed0d,TMFSUBDOMAIN,DFREED,DFREED,DFREED
0,,0,,,0,0,2cf062da5dcf11ec8107000d3a02ed0d,1899-12-30T00:00:00,2021-12-15T17:48:20,2021-12-15T17:48:20,20ff99ff5dcf11ec8107000d3a02ed0d,TAMDOMAIN,2cf062db5dcf11ec8107000d3a02ed0d,TMFSUBDOMAIN,DFREED,DFREED,DFREED
0,,0,,,0,0,2cf062dd5dcf11ec8107000d3a02ed0d,1899-12-30T00:00:00,2021-12-15T17:48:20,2021-12-15T17:48:20,20ff99ff5dcf11ec8107000d3a02ed0d,TAMDOMAIN,2cf062de5dcf11ec8107000d3a02ed0d,TMFSUBDOMAIN,DFREED,DFREED,DFREED
0,,0,,,0,0,2cf062e05dcf11ec8107000d3a02ed0d,1899-12-30T00:00:00,2021-12-15T17:48:20,2021-12-15T17:48:20,20ff99ff5dcf11ec8107000d3a02ed0d,TAMDOMAIN,2cf062e15dcf11ec8107000d3a02ed0d,TMFSUBDOMAIN,DFREED,DFREED,DFREED
